SYMBOL	fold
SPRED1	2
SPRED2	5
SPRTN	0
SPRY1	6
SPRY2	7
SPRY4	6
SPRYD3	8
SPRYD4	9
SPRYD7	3
SPSB1	5
SPSB2	6
SPSB3	3
SPTAN1	8
SPTBN1	0
SPTBN2	2
SPTLC1	0
SPTLC2	4
SPTLC3	4
SPTSSA	2
SPTY2D1	9
SQLE	7
SQOR	9
SQSTM1	6
SRA1	9
SRBD1	1
SRC	4
SRD5A1	3
SRD5A3	8
SREBF1	5
SREBF2	9
SREK1	2
SREK1IP1	0
SRF	7
SRFBP1	7
SRGAP1	5
SRGAP2	6
SRGAP2C	9
SRGN	2
SRI	3
SRM	6
SRP14	6
SRP19	8
SRP54	2
SRP68	8
SRP72	7
SRP9	2
SRPK1	4
SRPK2	6
SRPRA	1
SRPRB	2
SRPX	6
SRPX2	7
SRR	7
SRRD	6
SRRM1	8
SRRM2	9
SRRT	7
SRSF1	6
SRSF10	5
SRSF11	9
SRSF12	9
SRSF2	8
SRSF3	0
SRSF4	2
SRSF5	1
SRSF6	1
SRSF7	7
SRSF8	5
SRSF9	6
SRXN1	0
SS18	1
SS18L1	8
SS18L2	8
SSB	7
SSBP1	4
SSBP2	8
SSBP3	7
SSBP4	0
SSH1	5
SSH2	0
SSH3	6
SSNA1	9
SSPN	1
SSR1	0
SSR2	1
SSR3	9
SSR4	2
SSRP1	0
SSU72	4
SSX2IP	9
ST13	8
ST3GAL1	1
ST3GAL2	4
ST3GAL4	3
ST3GAL5	8
ST3GAL6	5
ST6GAL1	3
ST6GALNAC3	5
ST6GALNAC4	0
ST7	0
ST7L	5
ST8SIA4	7
STAC	4
STAG1	9
STAG2	9
STAG3	4
STAM	4
STAM2	6
STAMBP	7
STAMBPL1	5
STAP2	1
STARD10	5
STARD13	2
STARD3	0
STARD3NL	1
STARD4	7
STARD5	3
STARD7	7
STARD8	7
STAT1	5
STAT2	4
STAT3	3
STAT5A	3
STAT5B	5
STAT6	9
STAU1	2
STAU2	3
STBD1	5
STC1	8
STC2	3
STEAP1	8
STEAP2	9
STEAP3	2
STIL	0
STIM1	6
STIM2	2
STING1	2
STIP1	1
STK10	9
STK11	4
STK11IP	9
STK16	5
STK17A	4
STK17B	6
STK19	0
STK24	8
STK25	6
STK26	2
STK3	8
STK32C	6
STK33	7
STK35	3
STK36	8
STK38	3
STK38L	1
STK39	8
STK4	7
STK40	6
STMN1	1
STMN3	8
STMP1	8
STN1	3
STOM	5
STOML1	6
STOML2	0
STON2	5
STOX1	9
STOX2	9
STPG1	9
STRA6	5
STRADA	7
STRADB	3
STRAP	3
STRBP	8
STRIP1	7
STRIP2	8
STRN	0
STRN3	8
STRN4	6
STS	6
STT3A	8
STT3B	3
STUB1	5
STX10	1
STX12	0
STX16	9
STX17	5
STX18	9
STX1A	3
STX2	6
STX3	0
STX4	1
STX5	8
STX6	5
STX7	0
STX8	8
STXBP1	5
STXBP2	4
STXBP3	7
STXBP4	7
STXBP5	0
STXBP6	2
STYX	2
STYXL1	7
SUB1	6
SUCLA2	1
SUCLG1	1
SUCLG2	3
SUCO	6
SUDS3	9
SUFU	2
SUGCT	5
SUGP1	3
SUGP2	0
SUGT1	1
SULF1	7
SULF2	7
SULT1A1	9
SUMF1	9
SUMF2	5
SUMO1	7
SUMO2	8
SUMO3	6
SUN1	8
SUN2	1
SUOX	4
SUPT16H	1
SUPT20H	0
SUPT3H	7
SUPT4H1	9
SUPT5H	0
SUPT6H	3
SUPT7L	4
SUPV3L1	9
SURF1	0
SURF2	4
SURF4	4
SURF6	1
SUSD1	5
SUSD2	5
SUSD5	6
SUSD6	2
SUV39H1	9
SUV39H2	4
SUZ12	0
SV2A	3
SVBP	8
SVIL	1
SVIP	4
SWAP70	4
SWI5	3
SWSAP1	9
SWT1	8
SYAP1	1
SYBU	2
SYCE2	0
SYDE1	3
SYDE2	0
SYF2	6
SYK	2
SYMPK	1
SYN2	0
SYNC	9
SYNCRIP	2
SYNE1	6
SYNE2	6
SYNE3	2
SYNGAP1	4
SYNGR1	3
SYNGR2	9
SYNGR3	4
SYNJ1	2
SYNJ2	5
SYNJ2BP	4
SYNM	8
SYNPO	1
SYNRG	8
SYP	8
SYPL1	6
SYPL2	8
SYS1	2
SYT1	5
SYT11	7
SYT14	3
SYTL4	3
SYVN1	2
SZRD1	3
SZT2	6
TAB1	2
TAB2	1
TAB3	0
TACC1	0
TACC2	3
TACC3	2
TACO1	0
TADA1	5
TADA2A	1
TADA2B	3
TADA3	7
TAF1	4
TAF10	8
TAF11	5
TAF12	8
TAF13	8
TAF15	6
TAF1A	3
TAF1B	1
TAF1C	2
TAF1D	6
TAF2	8
TAF3	9
TAF4	0
TAF4B	9
TAF5	8
TAF5L	3
TAF6	7
TAF6L	6
TAF7	6
TAF8	2
TAF9	6
TAF9B	5
TAGLN	1
TAGLN2	4
TALDO1	8
TAMM41	4
TANC1	4
TANC2	7
TANGO2	7
TANGO6	8
TANK	0
TAOK1	7
TAOK2	5
TAOK3	4
TAP1	8
TAP2	7
TAPBP	3
TAPBPL	4
TAPT1	0
TARBP1	0
TARBP2	0
TARDBP	5
TARS1	8
TARS2	3
TARS3	8
TASOR	2
TASOR2	7
TASP1	6
TATDN1	7
TATDN2	7
TATDN3	7
TAX1BP1	8
TAX1BP3	5
TAZ	6
TBC1D1	3
TBC1D10A	2
TBC1D10B	4
TBC1D12	6
TBC1D13	8
TBC1D14	8
TBC1D15	4
TBC1D16	8
TBC1D17	1
TBC1D19	7
TBC1D2	8
TBC1D20	7
TBC1D22A	6
TBC1D22B	2
TBC1D23	3
TBC1D24	8
TBC1D25	5
TBC1D2B	3
TBC1D31	7
TBC1D32	0
TBC1D4	0
TBC1D5	2
TBC1D7	9
TBC1D8	3
TBC1D8B	3
TBC1D9	8
TBC1D9B	0
TBCA	5
TBCB	0
TBCC	3
TBCCD1	7
TBCD	9
TBCEL	7
TBCK	9
TBK1	4
TBKBP1	0
TBL1X	8
TBL1XR1	3
TBL2	8
TBL3	1
TBP	5
TBPL1	9
TBRG1	7
TBRG4	7
TBX1	2
TBX18	9
TBX2	9
TBX20	7
TBX3	5
TC2N	2
TCAF1	1
TCAF2	3
TCAIM	4
TCEA1	7
TCEA2	7
TCEA3	0
TCEAL1	8
TCEAL3	9
TCEAL4	2
TCEAL8	3
TCEAL9	6
TCEANC	4
TCEANC2	5
TCERG1	0
TCF12	4
TCF19	2
TCF20	2
TCF25	1
TCF3	1
TCF4	7
TCF7	6
TCF7L1	4
TCF7L2	2
TCFL5	6
TCHP	3
TCIM	3
TCIRG1	8
TCN2	5
TCOF1	4
TCP1	1
TCP11L1	7
TCP11L2	3
TCTA	9
TCTEX1D2	2
TCTN1	6
TCTN2	9
TCTN3	6
TDG	0
TDP1	3
TDP2	2
TDRD3	3
TDRD7	4
TDRKH	2
TDRP	2
TEAD1	7
TEAD2	0
TEAD3	1
TEAD4	7
TEC	7
TECPR1	5
TECPR2	2
TECR	8
TEDC1	6
TEDC2	3
TEF	9
TEFM	6
TELO2	7
TENM3	5
TENT2	4
TENT4A	3
TENT4B	7
TENT5A	2
TENT5B	1
TENT5C	4
TEP1	3
TEPSIN	0
TERF1	4
TERF2	9
TERF2IP	1
TES	0
TESC	0
TESK1	0
TESMIN	7
TET1	2
TET2	9
TET3	3
TEX10	5
TEX2	4
TEX261	7
TEX264	7
TEX30	0
TEX9	2
TFAM	6
TFAP2A	6
TFAP2C	7
TFAP4	1
TFB1M	8
TFB2M	4
TFCP2	7
TFDP1	2
TFDP2	8
TFE3	2
TFEB	5
TFG	2
TFIP11	4
TFPI	8
TFPI2	2
TFPT	2
TFRC	4
TGDS	8
TGFA	4
TGFB1	5
TGFB1I1	3
TGFB2	7
TGFB3	7
TGFBI	3
TGFBR1	7
TGFBR2	5
TGFBR3	2
TGFBRAP1	4
TGIF1	4
TGIF2	5
TGM2	7
TGOLN2	5
TGS1	7
THADA	9
THAP1	6
THAP10	2
THAP11	3
THAP12	3
THAP2	0
THAP3	2
THAP4	7
THAP5	7
THAP6	3
THAP7	7
THAP8	9
THAP9	3
THBS1	4
THBS2	4
THBS3	0
THEM4	3
THEM6	6
THEMIS2	3
THG1L	2
THNSL1	0
THOC1	7
THOC2	1
THOC3	9
THOC5	6
THOC6	3
THOC7	8
THOP1	2
THRA	3
THRAP3	7
THRB	6
THSD1	1
THSD4	4
THTPA	4
THUMPD1	0
THUMPD2	3
THUMPD3	7
THY1	8
THYN1	9
TIA1	1
TIAL1	4
TIAM1	1
TICAM1	8
TICRR	4
TIFA	6
TIGAR	2
TIGD1	9
TIGD2	7
TIGD5	9
TIGD6	4
TIGD7	2
TIMELESS	3
TIMM10	9
TIMM13	0
TIMM17A	7
TIMM17B	1
TIMM21	3
TIMM22	0
TIMM23	6
TIMM29	6
TIMM44	3
TIMM50	3
TIMM8A	9
TIMM8B	2
TIMM9	0
TIMMDC1	2
TIMP1	8
TIMP2	8
TIMP3	2
TINAGL1	9
TINF2	2
TIPARP	3
TIPIN	0
TIPRL	9
TIRAP	8
TJAP1	6
TJP1	3
TK1	3
TK2	7
TKFC	0
TKT	2
TLCD1	8
TLCD2	2
TLCD3A	2
TLCD4	2
TLCD5	9
TLE1	9
TLE2	0
TLE3	6
TLE4	5
TLE5	1
TLK1	3
TLK2	5
TLN1	8
TLN2	8
TLNRD1	0
TLR3	3
TLR4	4
TM2D1	3
TM2D2	7
TM2D3	1
TM4SF1	0
TM7SF2	9
TM7SF3	5
TM9SF2	8
TM9SF3	4
TM9SF4	5
TMA16	3
TMA7	8
TMBIM1	2
TMBIM4	4
TMBIM6	1
TMC6	8
TMC7	8
TMCC1	1
TMCC3	4
TMCO1	9
TMCO3	1
TMCO4	2
TMCO6	7
TMED1	5
TMED10	3
TMED2	6
TMED3	1
TMED4	8
TMED5	3
TMED7	8
TMED8	2
TMED9	9
TMEM101	5
TMEM102	8
TMEM104	8
TMEM106A	4
TMEM106B	9
TMEM106C	5
TMEM107	7
TMEM109	5
TMEM11	3
TMEM115	7
TMEM116	7
TMEM117	4
TMEM120A	2
TMEM120B	4
TMEM121	8
TMEM123	3
TMEM126A	5
TMEM126B	1
TMEM127	4
TMEM128	0
TMEM129	8
TMEM131	8
TMEM131L	7
TMEM132A	5
TMEM134	1
TMEM135	8
TMEM138	1
TMEM140	0
TMEM141	0
TMEM143	2
TMEM144	6
TMEM147	9
TMEM14A	0
TMEM14B	2
TMEM14C	0
TMEM150A	7
TMEM150C	5
TMEM154	7
TMEM158	1
TMEM159	5
TMEM160	1
TMEM161A	1
TMEM161B	1
TMEM164	4
TMEM165	0
TMEM167A	7
TMEM167B	5
TMEM168	0
TMEM17	9
TMEM170A	2
TMEM170B	5
TMEM175	1
TMEM177	9
TMEM178B	2
TMEM179B	7
TMEM18	4
TMEM181	7
TMEM182	3
TMEM183A	4
TMEM184A	1
TMEM184B	5
TMEM184C	1
TMEM185A	9
TMEM185B	0
TMEM186	1
TMEM187	5
TMEM189	2
TMEM19	3
TMEM192	2
TMEM199	3
TMEM200A	4
TMEM201	0
TMEM203	2
TMEM205	0
TMEM208	8
TMEM209	3
TMEM214	9
TMEM216	0
TMEM218	9
TMEM219	9
TMEM220	9
TMEM222	7
TMEM223	9
TMEM230	7
TMEM231	9
TMEM234	1
TMEM237	2
TMEM238	5
TMEM241	1
TMEM242	2
TMEM243	0
TMEM245	3
TMEM248	3
TMEM25	8
TMEM250	0
TMEM251	1
TMEM254	1
TMEM256	4
TMEM258	5
TMEM259	2
TMEM260	5
TMEM263	2
TMEM267	6
TMEM268	3
TMEM30A	2
TMEM33	0
TMEM37	4
TMEM38A	8
TMEM38B	8
TMEM39A	1
TMEM39B	5
TMEM41A	8
TMEM41B	3
TMEM42	2
TMEM43	4
TMEM44	7
TMEM45A	0
TMEM47	6
TMEM50A	3
TMEM50B	7
TMEM51	8
TMEM53	6
TMEM54	0
TMEM59	7
TMEM59L	2
TMEM60	6
TMEM62	4
TMEM63A	8
TMEM63B	7
TMEM63C	6
TMEM64	9
TMEM65	0
TMEM67	9
TMEM68	5
TMEM69	5
TMEM70	2
TMEM79	7
TMEM80	4
TMEM86A	6
TMEM87A	5
TMEM87B	7
TMEM8B	1
TMEM9	5
TMEM92	1
TMEM94	1
TMEM97	3
TMEM98	4
TMEM9B	8
TMF1	7
TMLHE	0
TMOD1	7
TMOD2	5
TMOD3	5
TMPO	2
TMPPE	7
TMSB10	3
TMSB15A	5
TMSB4X	4
TMTC1	1
TMTC2	9
TMTC3	5
TMTC4	4
TMUB1	5
TMUB2	3
TMX1	1
TMX2	4
TMX3	9
TMX4	6
TNC	2
TNFAIP1	0
TNFAIP2	8
TNFAIP3	0
TNFAIP6	6
TNFAIP8	8
TNFAIP8L1	2
TNFRSF10A	0
TNFRSF10B	6
TNFRSF10D	2
TNFRSF11A	9
TNFRSF11B	1
TNFRSF12A	6
TNFRSF19	9
TNFRSF1A	4
TNFRSF21	7
TNFSF10	6
TNFSF9	9
TNIK	4
TNIP1	6
TNIP2	1
TNK1	1
TNK2	6
TNKS	3
TNKS1BP1	2
TNKS2	0
TNNC1	1
TNNI3	1
TNNT1	1
TNPO1	4
TNPO2	4
TNPO3	6
TNRC18	8
TNRC6A	4
TNRC6B	1
TNRC6C	8
TNS1	3
TNS2	0
TNS3	7
TOB1	7
TOB2	1
TOE1	6
TOGARAM1	0
TOLLIP	4
TOM1	3
TOM1L1	1
TOM1L2	4
TOMM20	6
TOMM22	9
TOMM34	7
TOMM40	8
TOMM40L	6
TOMM5	9
TOMM7	5
TOMM70	2
TONSL	1
TOP1	9
TOP1MT	6
TOP2A	5
TOP2B	0
TOP3A	7
TOP3B	8
TOPBP1	6
TOPORS	1
TOR1A	5
TOR1AIP1	7
TOR1AIP2	0
TOR1B	8
TOR2A	1
TOR3A	9
TOR4A	0
TOX	2
TOX2	4
TOX4	4
TP53	3
TP53BP1	9
TP53BP2	8
TP53I11	4
TP53I13	4
TP53I3	1
TP53INP1	9
TP53INP2	6
TP53RK	2
TP73	6
TPBG	2
TPCN1	2
TPCN2	9
TPD52	2
TPD52L1	8
TPD52L2	6
TPGS1	5
TPGS2	6
TPI1	7
TPK1	6
TPM1	6
TPM2	2
TPM3	6
TPM4	2
TPMT	4
TPP1	5
TPP2	7
TPPP	7
TPPP3	5
TPR	9
TPRA1	9
TPRG1L	4
TPRKB	1
TPRN	0
TPST1	8
TPST2	5
TPT1	3
TPX2	8
TRA2A	3
TRA2B	5
TRABD	5
TRABD2A	0
TRADD	0
TRAF2	0
TRAF3	1
TRAF3IP1	6
TRAF3IP2	2
TRAF4	0
TRAF5	5
TRAF6	1
TRAF7	6
TRAFD1	0
TRAIP	6
TRAK1	1
TRAK2	0
TRAM1	9
TRAM1L1	6
TRAM2	3
TRANK1	5
TRAP1	9
TRAPPC1	6
TRAPPC10	8
TRAPPC11	2
TRAPPC12	4
TRAPPC13	8
TRAPPC2	0
TRAPPC2B	3
TRAPPC2L	9
TRAPPC3	2
TRAPPC4	1
TRAPPC5	7
TRAPPC6A	8
TRAPPC6B	8
TRAPPC8	4
TRAPPC9	1
TRDMT1	9
TRERF1	0
TRIAP1	4
TRIB1	1
TRIB2	6
TRIB3	9
TRIM11	5
TRIM13	6
TRIM14	2
TRIM16	9
TRIM2	6
TRIM21	8
TRIM22	3
TRIM23	0
TRIM24	0
TRIM25	5
TRIM26	8
TRIM27	9
TRIM28	1
TRIM3	2
TRIM32	1
TRIM33	5
TRIM35	5
TRIM36	0
TRIM37	4
TRIM38	8
TRIM4	4
TRIM41	1
TRIM44	3
TRIM45	3
TRIM47	7
TRIM5	6
TRIM52	8
TRIM56	2
TRIM59	1
TRIM6	3
TRIM61	5
TRIM62	0
TRIM65	7
TRIM68	2
TRIM7	0
TRIM8	6
TRIM9	8
TRIO	9
TRIOBP	3
TRIP10	6
TRIP11	6
TRIP12	5
TRIP13	8
TRIP4	8
TRIP6	5
TRIQK	4
TRIR	8
TRIT1	0
TRMO	6
TRMT1	3
TRMT10A	7
TRMT10B	2
TRMT10C	2
TRMT11	1
TRMT112	7
TRMT12	7
TRMT13	7
TRMT1L	2
TRMT2A	5
TRMT2B	6
TRMT44	7
TRMT5	1
TRMT6	8
TRMT61A	9
TRMT61B	0
TRMU	5
TRNAU1AP	3
TRNP1	9
TRNT1	9
TRO	7
TROAP	4
TRPC1	9
TRPC4AP	9
TRPM4	8
TRPM7	7
TRPS1	6
TRPT1	9
TRPV2	0
TRRAP	1
TRUB1	4
TRUB2	0
TSC1	1
TSC2	9
TSC22D1	0
TSC22D2	1
TSC22D3	4
TSC22D4	9
TSEN15	9
TSEN2	0
TSEN34	4
TSEN54	4
TSFM	7
TSG101	5
TSHZ1	8
TSHZ3	2
TSKU	1
TSN	4
TSNARE1	7
TSNAX	3
TSPAN10	2
TSPAN12	2
TSPAN13	0
TSPAN14	9
TSPAN15	8
TSPAN17	9
TSPAN18	9
TSPAN2	2
TSPAN3	4
TSPAN31	6
TSPAN33	6
TSPAN4	9
TSPAN5	7
TSPAN6	0
TSPAN9	7
TSPO	3
TSPYL1	2
TSPYL2	9
TSPYL4	5
TSPYL5	4
TSR1	2
TSR2	0
TSR3	0
TSSC4	2
TST	5
TSTA3	0
TSTD1	8
TSTD2	2
TTBK2	5
TTC1	3
TTC12	8
TTC13	5
TTC14	7
TTC17	6
TTC19	9
TTC21B	0
TTC23	9
TTC26	2
TTC27	7
TTC28	1
TTC3	4
TTC30A	1
TTC30B	4
TTC31	6
TTC32	8
TTC33	7
TTC37	3
TTC38	1
TTC39A	9
TTC39B	8
TTC39C	8
TTC4	6
TTC5	7
TTC7A	7
TTC7B	6
TTC8	7
TTC9	9
TTC9C	4
TTF1	7
TTF2	7
TTI1	5
TTI2	8
TTK	4
TTL	1
TTLL1	5
TTLL12	9
TTLL4	9
TTLL5	2
TTLL7	6
TTPAL	9
TTYH2	4
TTYH3	3
TUB	5
TUBA1A	2
TUBA1B	1
TUBA1C	0
TUBA4A	7
TUBB	8
TUBB2A	9
TUBB2B	0
TUBB3	2
TUBB4A	4
TUBB4B	6
TUBB6	2
TUBD1	4
TUBE1	2
TUBG1	3
TUBG2	8
TUBGCP2	6
TUBGCP3	7
TUBGCP4	3
TUBGCP5	8
TUBGCP6	5
TUFM	8
TUFT1	0
TUG1	3
TULP3	1
TULP4	3
TUSC1	3
TUSC2	9
TUSC3	4
TUT1	9
TUT4	9
TUT7	1
TVP23B	9
TWF1	2
TWF2	5
TWIST1	8
TWIST2	2
TWISTNB	8
TWNK	7
TWSG1	0
TXLNA	6
TXLNG	4
TXN	7
TXN2	9
TXNDC11	6
TXNDC12	9
TXNDC15	1
TXNDC16	7
TXNDC17	4
TXNDC5	3
TXNDC9	0
TXNIP	0
TXNL1	1
TXNL4A	7
TXNL4B	6
TXNRD1	6
TXNRD2	0
TXNRD3	5
TYK2	4
TYMP	5
TYMS	7
TYRO3	8
TYSND1	4
TYW1	1
TYW3	7
TYW5	3
U2AF2	1
U2SURP	0
UACA	3
UAP1	4
UAP1L1	9
UBA1	3
UBA2	0
UBA3	8
UBA5	4
UBA52	7
UBA6	7
UBA7	1
UBAC1	9
UBAC2	7
UBALD1	5
UBALD2	4
UBAP1	6
UBAP2	3
UBAP2L	8
UBASH3B	8
UBB	1
UBC	0
UBE2A	8
UBE2B	3
UBE2C	2
UBE2D1	1
UBE2D2	6
UBE2D3	1
UBE2D4	4
UBE2E1	8
UBE2E2	5
UBE2E3	2
UBE2F	9
UBE2G1	0
UBE2G2	7
UBE2H	6
UBE2I	4
UBE2J1	2
UBE2J2	6
UBE2K	7
UBE2L3	9
UBE2L6	1
UBE2M	8
UBE2N	4
UBE2O	1
UBE2Q1	5
UBE2Q2	1
UBE2Q2L	7
UBE2R2	7
UBE2S	8
UBE2T	4
UBE2V2	6
UBE2Z	7
UBE3A	4
UBE3B	7
UBE3C	9
UBE3D	4
UBE4A	2
UBE4B	7
UBFD1	7
UBIAD1	8
UBL3	4
UBL4A	9
UBL5	5
UBL7	6
UBLCP1	2
UBN1	2
UBN2	2
UBOX5	5
UBP1	8
UBQLN1	2
UBQLN2	0
UBQLN4	6
UBR1	0
UBR2	1
UBR3	6
UBR4	0
UBR5	9
UBR7	1
UBTD1	9
UBTD2	5
UBTF	2
UBXN1	0
UBXN11	2
UBXN2A	2
UBXN2B	9
UBXN4	2
UBXN6	6
UBXN7	1
UBXN8	3
UCHL1	1
UCHL3	3
UCHL5	2
UCK1	1
UCK2	1
UCKL1	4
UCP2	7
UEVLD	4
UFC1	0
UFD1	3
UFL1	2
UFM1	4
UFSP1	2
UFSP2	6
UGCG	9
UGDH	3
UGGT1	1
UGGT2	9
UGP2	7
UGT8	2
UHMK1	8
UHRF1	4
UHRF1BP1	0
UHRF1BP1L	5
UHRF2	7
UIMC1	4
ULBP1	3
ULBP2	1
ULBP3	0
ULK1	3
ULK2	1
ULK3	5
ULK4	8
UMAD1	7
UMPS	6
UNC119	3
UNC119B	1
UNC13B	1
UNC13D	5
UNC45A	4
UNC50	7
UNC5B	3
UNC93B1	6
UNG	9
UNK	0
UNKL	1
UPF1	4
UPF2	4
UPF3A	1
UPF3B	9
UPP1	4
UPRT	0
UQCC1	6
UQCC2	9
UQCC3	1
UQCR10	5
UQCRB	4
UQCRC1	8
UQCRC2	8
UQCRFS1	7
UQCRH	5
UQCRQ	7
URB1	8
URB2	7
URGCP	0
URI1	9
URM1	1
UROD	3
UROS	0
USB1	7
USE1	8
USF1	1
USF2	0
USO1	3
USP1	8
USP10	7
USP11	6
USP12	1
USP13	0
USP14	7
USP15	5
USP16	4
USP18	1
USP19	1
USP2	6
USP20	7
USP21	1
USP22	1
USP24	0
USP25	8
USP27X	1
USP28	4
USP3	9
USP30	2
USP31	3
USP32	6
USP33	4
USP34	8
USP35	0
USP36	9
USP37	7
USP38	6
USP39	1
USP4	3
USP40	5
USP42	1
USP45	4
USP46	0
USP47	2
USP48	5
USP5	8
USP53	2
USP54	0
USP6NL	8
USP7	2
USP8	8
USP9X	5
USPL1	4
UST	0
UTP11	8
UTP14A	6
UTP15	2
UTP18	4
UTP20	7
UTP23	5
UTP25	4
UTP3	1
UTP4	8
UTP6	5
UTRN	6
UVRAG	2
UVSSA	7
UXS1	2
UXT	5
VAC14	6
VAMP1	5
VAMP2	3
VAMP3	1
VAMP4	7
VAMP5	8
VAMP7	7
VAMP8	0
VANGL1	7
VANGL2	0
VAPA	6
VAPB	9
VARS1	7
VARS2	0
VASH2	2
VASN	0
VASP	2
VAT1	6
VAV1	3
VAV2	7
VAV3	9
VBP1	0
VCAN	5
VCL	6
VCP	5
VCPIP1	1
VCPKMT	5
VDAC1	6
VDAC2	6
VDAC3	4
VDR	7
VEGFA	5
VEGFB	6
VEGFC	9
VEZF1	9
VEZT	4
VGF	9
VGLL3	8
VGLL4	9
VHL	9
VIM	6
VIPAS39	8
VIRMA	0
VKORC1	3
VKORC1L1	6
VLDLR	8
VMA21	6
VMP1	9
VOPP1	6
VPS11	4
VPS13A	8
VPS13B	5
VPS13C	3
VPS13D	6
VPS16	3
VPS18	5
VPS25	0
VPS26A	2
VPS26B	1
VPS26C	6
VPS28	0
VPS29	4
VPS33A	1
VPS35	7
VPS35L	0
VPS36	3
VPS37A	5
VPS37B	5
VPS37C	0
VPS37D	6
VPS39	7
VPS41	6
VPS45	3
VPS4A	2
VPS4B	9
VPS50	8
VPS51	7
VPS52	4
VPS53	8
VPS54	5
VPS72	6
VPS8	9
VPS9D1	0
VRK1	8
VRK2	9
VRK3	0
VSIG10	4
VSIR	7
VSNL1	6
VSTM4	9
VTA1	0
VTI1A	1
VTI1B	6
VWA1	7
VWA5A	9
VWA8	4
WAC	9
WAPL	5
WARS1	6
WARS2	4
WASF1	8
WASF2	0
WASF3	3
WASHC1	1
WASHC2A	5
WASHC2C	0
WASHC3	0
WASHC4	2
WASHC5	7
WASL	2
WBP11	9
WBP1L	5
WBP2	4
WBP4	7
WDCP	1
WDFY2	8
WDFY3	2
WDHD1	7
WDPCP	5
WDR1	5
WDR11	2
WDR12	7
WDR13	9
WDR18	9
WDR19	5
WDR20	7
WDR24	2
WDR25	9
WDR26	9
WDR3	0
WDR31	4
WDR33	7
WDR34	2
WDR35	8
WDR36	5
WDR37	0
WDR4	6
WDR41	7
WDR43	0
WDR44	9
WDR45	7
WDR45B	9
WDR46	4
WDR47	7
WDR48	2
WDR5	5
WDR53	6
WDR54	8
WDR55	4
WDR59	3
WDR5B	8
WDR6	5
WDR60	7
WDR61	3
WDR62	0
WDR7	9
WDR70	6
WDR73	5
WDR74	1
WDR75	0
WDR76	2
WDR77	9
WDR81	5
WDR82	9
WDR83	8
WDR89	7
WDR90	0
WDR91	2
WDSUB1	8
WDTC1	8
WDYHV1	8
WEE1	1
WFS1	2
WHAMM	7
WHRN	7
WIPF1	1
WIPF2	1
WIPI1	5
WIPI2	3
WIZ	8
WLS	9
WNK1	9
WNK2	9
WNK3	7
WNT10B	4
WNT5A	6
WNT5B	3
WNT7B	0
WRAP53	4
WRAP73	8
WRN	0
WRNIP1	4
WSB1	1
WSB2	5
WSCD1	5
WTAP	5
WTIP	9
WWC1	1
WWC2	5
WWC3	9
WWOX	2
WWP1	3
WWP2	8
WWTR1	6
XAB2	9
XBP1	8
XIAP	2
XK	3
XKR8	4
XPA	2
XPC	8
XPNPEP1	1
XPNPEP3	3
XPO1	2
XPO4	5
XPO5	8
XPO6	5
XPO7	7
XPOT	5
XPR1	8
XRCC1	5
XRCC2	4
XRCC3	0
XRCC4	7
XRCC5	9
XRCC6	6
XRN1	7
XRN2	3
XRRA1	5
XXYLT1	6
XYLB	1
XYLT1	2
XYLT2	2
YAE1	4
YAF2	9
YAP1	7
YARS1	2
YARS2	8
YBEY	4
YBX1	5
YBX3	9
YDJC	6
YEATS2	1
YEATS4	7
YES1	0
YIF1A	1
YIF1B	5
YIPF1	7
YIPF2	1
YIPF3	5
YIPF4	2
YIPF5	9
YIPF6	4
YJU2	3
YKT6	0
YLPM1	2
YME1L1	9
YOD1	2
YPEL2	8
YPEL3	7
YPEL5	7
YRDC	4
YTHDC1	5
YTHDC2	3
YTHDF1	4
YTHDF2	4
YTHDF3	2
YWHAB	3
YWHAE	9
YWHAG	2
YWHAH	6
YWHAQ	1
YWHAZ	9
YY1	4
YY1AP1	0
ZADH2	9
ZBED1	7
ZBED3	7
ZBED4	5
ZBED5	7
ZBED8	9
ZBED9	1
ZBTB1	4
ZBTB10	1
ZBTB11	7
ZBTB12	3
ZBTB14	0
ZBTB17	1
ZBTB18	3
ZBTB2	8
ZBTB20	2
ZBTB21	9
ZBTB22	2
ZBTB24	9
ZBTB25	9
ZBTB26	5
ZBTB3	8
ZBTB33	1
ZBTB34	9
ZBTB37	9
ZBTB38	8
ZBTB39	7
ZBTB4	6
ZBTB40	3
ZBTB41	6
ZBTB43	7
ZBTB44	6
ZBTB45	0
ZBTB46	3
ZBTB47	9
ZBTB48	6
ZBTB49	8
ZBTB5	4
ZBTB6	6
ZBTB7A	8
ZBTB7B	4
ZBTB8OS	2
ZBTB9	9
ZC2HC1A	2
ZC3H10	1
ZC3H12A	0
ZC3H12C	2
ZC3H13	5
ZC3H14	4
ZC3H15	0
ZC3H18	6
ZC3H3	9
ZC3H4	9
ZC3H6	3
ZC3H7A	5
ZC3H7B	2
ZC3H8	2
ZC3HAV1	3
ZC3HAV1L	1
ZC3HC1	1
ZC4H2	7
ZCCHC10	7
ZCCHC14	8
ZCCHC17	3
ZCCHC2	7
ZCCHC24	1
ZCCHC3	9
ZCCHC4	2
ZCCHC7	2
ZCCHC8	9
ZCCHC9	2
ZCRB1	9
ZDBF2	7
ZDHHC1	9
ZDHHC12	1
ZDHHC13	3
ZDHHC14	0
